id,smoking
159553,0.45299694
159554,0.11501683
159555,0.95475584
159556,0.8666759
159557,0.914352
159558,0.4121218
159559,0.8408355
159560,0.088207975
159561,0.90785193
159562,0.97768664
159563,0.7548474
159564,0.022007994
159565,0.05832778
159566,0.31615934
159567,0.90672606
159568,0.8261705
159569,0.033637375
159570,0.8892613
159571,0.29284745
159572,0.7947643
159573,0.0904667
159574,0.95364493
159575,0.019047529
159576,0.30722806
159577,0.8479995
159578,0.7064823
159579,0.22547466
159580,0.8624055
159581,0.27410516
159582,0.84869576
159583,0.86836624
159584,0.6077977
159585,0.83630186
159586,0.32642588
159587,0.9725174
159588,0.9002161
159589,0.82036555
159590,0.84764236
159591,0.82658553
159592,0.10582498
159593,0.74402803
159594,0.095638305
159595,0.87117636
159596,0.91346544
159597,0.5496813
159598,0.029436568
159599,0.06685259
159600,0.0068609766
159601,0.70292866
159602,0.25629297
159603,0.79850256
159604,0.24459718
159605,0.7446587
159606,0.018413506
159607,0.08197383
159608,0.86146814
159609,0.58976865
159610,0.120363586
159611,0.048308175
159612,0.7897537
159613,0.87196124
159614,0.031957615
159615,0.06633684
159616,0.09775954
159617,0.13376904
159618,0.8566973
159619,0.16292816
159620,0.76777697
159621,0.9359165
159622,0.91444695
159623,0.83208346
159624,0.026706222
159625,0.0368565
159626,0.07558281
159627,0.48393217
159628,0.71676856
159629,0.8042795
159630,0.2892725
159631,0.41121134
159632,0.12770453
159633,0.22735758
159634,0.722011
159635,0.08521795
159636,0.0340689
159637,0.4015295
159638,0.89788115
159639,0.5570825
159640,0.055954553
159641,0.29138216
159642,0.06929376
159643,0.5887895
159644,0.55337226
159645,0.59215003
159646,0.015479801
159647,0.91267663
159648,0.5001283
159649,0.53395975
159650,0.9367409
159651,0.92141247
159652,0.7105508
159653,0.4822793
159654,0.317229
159655,0.8895494
159656,0.2399729
159657,0.81491166
159658,0.048455413
159659,0.009852479
159660,0.52774507
159661,0.7388268
159662,0.4790629
159663,0.916205
159664,0.123382814
159665,0.68673646
159666,0.7102049
159667,0.274759
159668,0.9276141
159669,0.58841735
159670,0.13841599
159671,0.86049867
159672,0.6582941
159673,0.83903253
159674,0.7952113
159675,0.8547108
159676,0.035365682
159677,0.7480732
159678,0.808471
159679,0.07756701
159680,0.9397195
159681,0.46766156
159682,0.878461
159683,0.73922855
159684,0.7597477
159685,0.8436845
159686,0.019798152
159687,0.07894427
159688,0.93166023
159689,0.43875244
159690,0.8965774
159691,0.80024534
159692,0.95951086
159693,0.76287305
159694,0.84695923
159695,0.009664264
159696,0.11054071
159697,0.036925655
159698,0.3237839
159699,0.76642716
159700,0.8286537
159701,0.9321905
159702,0.8488535
159703,0.2873618
159704,0.84471893
159705,0.0724435
159706,0.29522792
159707,0.808346
159708,0.9001998
159709,0.957416
159710,0.97226286
159711,0.791956
159712,0.7747498
159713,0.5954829
159714,0.8998257
159715,0.604503
159716,0.87111485
159717,0.23449084
159718,0.74649066
159719,0.056403037
159720,0.8508175
159721,0.9369487
159722,0.6839671
159723,0.2222754
159724,0.03007993
159725,0.87062144
159726,0.026330195
159727,0.015913006
159728,0.08750894
159729,0.84402335
159730,0.7722272
159731,0.7998839
159732,0.05561884
159733,0.66766894
159734,0.72576416
159735,0.090688586
159736,0.9155213
159737,0.8856408
159738,0.016479926
159739,0.04694244
159740,0.59737635
159741,0.6385642
159742,0.34514296
159743,0.82449585
159744,0.8606031
159745,0.6773448
159746,0.65159327
159747,0.074165486
159748,0.29529792
159749,0.59400976
159750,0.8246135
159751,0.31443453
159752,0.15322414
159753,0.8844934
159754,0.7963968
159755,0.5663474
159756,0.14308558
159757,0.64736587
159758,0.8090532
159759,0.039615512
159760,0.91169035
159761,0.10423271
159762,0.76305765
159763,0.07626195
159764,0.7731596
159765,0.86661154
159766,0.9053174
159767,0.5979872
159768,0.93621445
159769,0.7574702
159770,0.8837598
159771,0.0598238
159772,0.9026886
159773,0.38752845
159774,0.71452034
159775,0.22221607
159776,0.28340212
159777,0.6647314
159778,0.5465887
159779,0.8372314
159780,0.7029052
159781,0.9191745
159782,0.08133902
159783,0.07872946
159784,0.7863806
159785,0.017915659
159786,0.9358939
159787,0.83091265
159788,0.04619746
159789,0.105111346
159790,0.03178869
159791,0.9348801
159792,0.44139725
159793,0.84139746
159794,0.3077361
159795,0.57457995
159796,0.78517884
159797,0.8846245
159798,0.9173197
159799,0.03207911
159800,0.037360597
159801,0.21583046
159802,0.9636994
159803,0.7938312
159804,0.76735437
159805,0.63735145
159806,0.87743044
159807,0.8742339
159808,0.09048917
159809,0.5386566
159810,0.01103562
159811,0.02913309
159812,0.7895737
159813,0.74622357
159814,0.9500555
159815,0.94241357
159816,0.8060331
159817,0.92911196
159818,0.02140138
159819,0.82649285
159820,0.18979025
159821,0.022710554
159822,0.8181483
159823,0.048554048
159824,0.7885675
159825,0.8943388
159826,0.5905946
159827,0.19491838
159828,0.006184447
159829,0.0065286327
159830,0.1533022
159831,0.7598623
159832,0.6250368
159833,0.5485992
159834,0.049031243
159835,0.8869559
159836,0.09438404
159837,0.5219944
159838,0.6415403
159839,0.61065465
159840,0.8408329
159841,0.8434761
159842,0.7094193
159843,0.91344017
159844,0.62613946
159845,0.047489602
159846,0.87154216
159847,0.477384
159848,0.7719043
159849,0.88655496
159850,0.011643162
159851,0.6853282
159852,0.06632944
159853,0.4023996
159854,0.9455849
159855,0.5779976
159856,0.07104342
159857,0.87958467
159858,0.8847882
159859,0.050955925
159860,0.9445235
159861,0.04527783
159862,0.037864137
159863,0.90335804
159864,0.17335197
159865,0.0094641205
159866,0.88231146
159867,0.67679495
159868,0.88739556
159869,0.9384299
159870,0.84928554
159871,0.24055497
159872,0.8469967
159873,0.8741966
159874,0.251519
159875,0.5074492
159876,0.80526936
159877,0.1320155
159878,0.8244701
159879,0.8544063
159880,0.5858232
159881,0.22644451
159882,0.87719816
159883,0.8947036
159884,0.90918064
159885,0.8982991
159886,0.757141
159887,0.7301745
159888,0.6923248
159889,0.92430127
159890,0.81648993
159891,0.9729618
159892,0.36654505
159893,0.026601871
159894,0.93123007
159895,0.6743489
159896,0.7029988
159897,0.50158143
159898,0.77581567
159899,0.9122799
159900,0.3496764
159901,0.7112276
159902,0.71717983
159903,0.69829005
159904,0.5845432
159905,0.06067507
159906,0.9099404
159907,0.7182058
159908,0.93640184
159909,0.042150944
159910,0.7313359
159911,0.6705309
159912,0.8245107
159913,0.29331714
159914,0.18087187
159915,0.74471754
159916,0.08366417
159917,0.033051264
159918,0.418708
159919,0.7692838
159920,0.22440363
159921,0.9242192
159922,0.56095964
159923,0.6682883
159924,0.7397959
159925,0.8353146
159926,0.9348958
159927,0.7710596
159928,0.6263437
159929,0.8912153
159930,0.45549968
159931,0.7111088
159932,0.039784376
159933,0.7378878
159934,0.625089
159935,0.71115756
159936,0.8649134
159937,0.07369676
159938,0.89223945
159939,0.90959424
159940,0.6946249
159941,0.7870287
159942,0.7555728
159943,0.6905886
159944,0.047104165
159945,0.8960462
159946,0.8051698
159947,0.095295615
159948,0.73149323
159949,0.8204191
159950,0.83165205
159951,0.48436546
159952,0.8641453
159953,0.04451536
159954,0.87186
159955,0.039933696
159956,0.8630629
159957,0.92946494
159958,0.9170296
159959,0.6693554
159960,0.8403326
159961,0.91987157
159962,0.026519476
159963,0.9689343
159964,0.21213177
159965,0.81892604
159966,0.8501838
159967,0.7982038
159968,0.04862558
159969,0.8907467
159970,0.07083307
159971,0.08279668
159972,0.21483445
159973,0.89857036
159974,0.46933004
159975,0.7985871
159976,0.75381887
159977,0.91937035
159978,0.12145828
159979,0.8940569
159980,0.8737975
159981,0.85252744
159982,0.96617657
159983,0.8985099
159984,0.8450422
159985,0.92157024
159986,0.969358
159987,0.042167928
159988,0.89888406
159989,0.80193657
159990,0.2765525
159991,0.1832293
159992,0.49155405
159993,0.09955076
159994,0.020999625
159995,0.009554809
159996,0.71539056
159997,0.9646459
159998,0.83319
159999,0.93679523
160000,0.89520663
160001,0.27228725
160002,0.6945608
160003,0.1770367
160004,0.675961
160005,0.07696639
160006,0.723452
160007,0.8943503
160008,0.519424
160009,0.73361224
160010,0.7425703
160011,0.32151255
160012,0.82266647
160013,0.9512247
160014,0.057106
160015,0.60342693
160016,0.8757531
160017,0.35368502
160018,0.93322986
160019,0.10003395
160020,0.28297296
160021,0.57796824
160022,0.76845074
160023,0.02502081
160024,0.8874127
160025,0.10134958
160026,0.07995902
160027,0.7615236
160028,0.004129655
160029,0.8891884
160030,0.49572742
160031,0.8995977
160032,0.09337725
160033,0.2718579
160034,0.8350987
160035,0.86737496
160036,0.161183
160037,0.76940626
160038,0.7772254
160039,0.13347495
160040,0.77979326
160041,0.11035408
160042,0.29002184
160043,0.29879585
160044,0.24524595
160045,0.09520542
160046,0.78365237
160047,0.5141377
160048,0.79895324
160049,0.14092644
160050,0.9435922
160051,0.93236154
160052,0.84100264
160053,0.42587784
160054,0.73499256
160055,0.822706
160056,0.76897216
160057,0.0530159
160058,0.5710506
160059,0.79166555
160060,0.7684799
160061,0.13540323
160062,0.9658346
160063,0.101059124
160064,0.54655933
160065,0.5479734
160066,0.58961535
160067,0.79906785
160068,0.8609039
160069,0.7005178
160070,0.08239191
160071,0.21306568
160072,0.639998
160073,0.15851076
160074,0.5912909
160075,0.9426881
160076,0.6129894
160077,0.116203964
160078,0.7147303
160079,0.08220251
160080,0.4356672
160081,0.33211967
160082,0.4574945
160083,0.46604553
160084,0.013861998
160085,0.44783935
160086,0.031334616
160087,0.10675697
160088,0.48621443
160089,0.85416496
160090,0.6762669
160091,0.9642312
160092,0.76402843
160093,0.8754432
160094,0.007756252
160095,0.83062315
160096,0.7640172
160097,0.29134712
160098,0.8629645
160099,0.0029231566
160100,0.73392147
160101,0.8088384
160102,0.8678122
160103,0.9310252
160104,0.65287083
160105,0.43314832
160106,0.09693934
160107,0.66653556
160108,0.8681494
160109,0.8657968
160110,0.87512255
160111,0.7368905
160112,0.014443786
160113,0.21518905
160114,0.895196
160115,0.007105906
160116,0.014409988
160117,0.89978874
160118,0.6868869
160119,0.01716883
160120,0.28696
160121,0.76218075
160122,0.9010389
160123,0.7397592
160124,0.7534864
160125,0.95413774
160126,0.82579195
160127,0.6737251
160128,0.52905124
160129,0.9381217
160130,0.8790639
160131,0.14257173
160132,0.01873589
160133,0.9430796
160134,0.9364998
160135,0.7195595
160136,0.04900307
160137,0.86376727
160138,0.6918926
160139,0.9743223
160140,0.66224664
160141,0.93220675
160142,0.005190028
160143,0.7718551
160144,0.38276502
160145,0.11650719
160146,0.056309793
160147,0.7959666
160148,0.7418101
160149,0.7886917
160150,0.14052837
160151,0.46325403
160152,0.22923128
160153,0.09511183
160154,0.7606158
160155,0.73408914
160156,0.8432657
160157,0.8263257
160158,0.36144832
160159,0.78296447
160160,0.045006216
160161,0.9177644
160162,0.6883809
160163,0.93010104
160164,0.9133476
160165,0.9541707
160166,0.91274077
160167,0.93891317
160168,0.14119521
160169,0.6614182
160170,0.97028226
160171,0.0924632
160172,0.5079282
160173,0.7711565
160174,0.80537283
160175,0.0054364256
160176,0.6325205
160177,0.7235064
160178,0.60067064
160179,0.048759088
160180,0.9108348
160181,0.8761225
160182,0.8750308
160183,0.042600617
160184,0.85756
160185,0.06751429
160186,0.55661726
160187,0.050209336
160188,0.7609585
160189,0.88791794
160190,0.17716861
160191,0.90460604
160192,0.83304095
160193,0.024925463
160194,0.7357631
160195,0.8626205
160196,0.5040018
160197,0.6575138
160198,0.46332258
160199,0.09800654
160200,0.14784187
160201,0.24457496
160202,0.77267057
160203,0.92378753
160204,0.1702969
160205,0.93316734
160206,0.7959842
160207,0.035630677
160208,0.31542647
160209,0.8090538
160210,0.047475617
160211,0.73616904
160212,0.40781116
160213,0.826512
160214,0.25286078
160215,0.42970914
160216,0.295787
160217,0.8317049
160218,0.38984135
160219,0.9250792
160220,0.8965339
160221,0.85787
160222,0.46993065
160223,0.77910155
160224,0.84228146
160225,0.51952004
160226,0.30847707
160227,0.7943282
160228,0.9063481
160229,0.8100176
160230,0.8161195
160231,0.04485662
160232,0.9081579
160233,0.06273122
160234,0.13486993
160235,0.90897596
160236,0.8177485
160237,0.7348648
160238,0.48896164
160239,0.009946903
160240,0.94764334
160241,0.16263115
160242,0.79914635
160243,0.63151175
160244,0.018405756
160245,0.64317966
160246,0.9746581
160247,0.8102049
160248,0.35230678
160249,0.8933866
160250,0.9295713
160251,0.7222785
160252,0.10092484
160253,0.69320714
160254,0.8772879
160255,0.640558
160256,0.68591285
160257,0.96115816
160258,0.023883771
160259,0.8783333
160260,0.7405075
160261,0.12479129
160262,0.05473567
160263,0.09532125
160264,0.85886693
160265,0.6309861
160266,0.9448289
160267,0.8227238
160268,0.5605704
160269,0.036987074
160270,0.10649654
160271,0.8139031
160272,0.9314047
160273,0.11156006
160274,0.33183074
160275,0.68874496
160276,0.93440574
160277,0.10361947
160278,0.8072067
160279,0.690915
160280,0.04147863
160281,0.95041275
160282,0.79586446
160283,0.7080477
160284,0.75382435
160285,0.9527566
160286,0.94567955
160287,0.8262156
160288,0.36686283
160289,0.3820529
160290,0.9461938
160291,0.2113695
160292,0.023148423
160293,0.8833558
160294,0.21445656
160295,0.91538095
160296,0.92634755
160297,0.88367546
160298,0.045374904
160299,0.8107241
160300,0.83966506
160301,0.8649399
160302,0.41883874
160303,0.8171051
160304,0.86676735
160305,0.80636483
160306,0.77943146
160307,0.72079027
160308,0.098370776
160309,0.06978301
160310,0.058985632
160311,0.8930718
160312,0.47799045
160313,0.67623127
160314,0.8244555
160315,0.7285742
160316,0.90455014
160317,0.74966466
160318,0.87634057
160319,0.74275607
160320,0.05404241
160321,0.8757449
160322,0.8389394
160323,0.88160515
160324,0.83855885
160325,0.9160368
160326,0.71586734
160327,0.059506826
160328,0.18148045
160329,0.93706346
160330,0.20219173
160331,0.9774276
160332,0.94852555
160333,0.36787763
160334,0.93886733
160335,0.33029085
160336,0.83102125
160337,0.91411465
160338,0.7818063
160339,0.088015966
160340,0.84959775
160341,0.4007303
160342,0.8186198
160343,0.90130115
160344,0.94738585
160345,0.82621384
160346,0.677816
160347,0.9503953
160348,0.8869842
160349,0.8145903
160350,0.935048
160351,0.8506986
160352,0.7939358
160353,0.15600155
160354,0.045123972
160355,0.53662926
160356,0.6607652
160357,0.03540761
160358,0.17027456
160359,0.094877444
160360,0.15611391
160361,0.28958282
160362,0.017234813
160363,0.2620226
160364,0.6947965
160365,0.9107883
160366,0.04593429
160367,0.91192454
160368,0.19322915
160369,0.04412677
160370,0.9082625
160371,0.70433205
160372,0.038371146
160373,0.8744347
160374,0.8806056
160375,0.36235642
160376,0.7525722
160377,0.21098334
160378,0.9116016
160379,0.78229153
160380,0.04260291
160381,0.738689
160382,0.7946262
160383,0.43388462
160384,0.37017146
160385,0.078980654
160386,0.056959596
160387,0.05319049
160388,0.77482563
160389,0.8947608
160390,0.9220934
160391,0.8592472
160392,0.7817077
160393,0.19400674
160394,0.028168174
160395,0.81899637
160396,0.7480958
160397,0.6812917
160398,0.9703167
160399,0.57913095
160400,0.88761246
160401,0.03645405
160402,0.80736655
160403,0.20175181
160404,0.7096485
160405,0.77217144
160406,0.8787361
160407,0.068944745
160408,0.8682744
160409,0.18622917
160410,0.026893143
160411,0.8616545
160412,0.8721568
160413,0.76444095
160414,0.11916855
160415,0.07671481
160416,0.021917434
160417,0.031603083
160418,0.21549919
160419,0.6200183
160420,0.4912151
160421,0.8295957
160422,0.6306516
160423,0.028880883
160424,0.89377993
160425,0.08972938
160426,0.6827631
160427,0.12576513
160428,0.89808136
160429,0.9458651
160430,0.9317703
160431,0.9528857
160432,0.08143604
160433,0.66895163
160434,0.9056095
160435,0.9289396
160436,0.905955
160437,0.015862599
160438,0.910818
160439,0.6403851
160440,0.025221316
160441,0.05772557
160442,0.8688102
160443,0.87801784
160444,0.032041263
160445,0.9258089
160446,0.96053106
160447,0.9458585
160448,0.774201
160449,0.18953057
160450,0.5126535
160451,0.9645943
160452,0.9694501
160453,0.08245373
160454,0.63068795
160455,0.07320046
160456,0.88775563
160457,0.8748097
160458,0.7577876
160459,0.8230794
160460,0.55548775
160461,0.5358527
160462,0.7142935
160463,0.8528964
160464,0.9052014
160465,0.83836585
160466,0.6602468
160467,0.65453386
160468,0.75728023
160469,0.90304947
160470,0.7321718
160471,0.9385202
160472,0.07497752
160473,0.8942382
160474,0.81376547
160475,0.42365116
160476,0.451545
160477,0.45203584
160478,0.9522157
160479,0.94245
160480,0.8918107
160481,0.83938926
160482,0.03939766
160483,0.0032244178
160484,0.310924
160485,0.04688578
160486,0.0907145
160487,0.058155656
160488,0.015518348
160489,0.8917726
160490,0.18324827
160491,0.9104948
160492,0.9191073
160493,0.8779939
160494,0.7913196
160495,0.58541125
160496,0.72834283
160497,0.81542516
160498,0.021919418
160499,0.87115085
160500,0.9368433
160501,0.0657765
160502,0.82163626
160503,0.8885155
160504,0.06386426
160505,0.9345798
160506,0.8626107
160507,0.7363673
160508,0.9331006
160509,0.9685135
160510,0.7856272
160511,0.9486086
160512,0.06971963
160513,0.6609231
160514,0.8337734
160515,0.8661371
160516,0.014766623
160517,0.8692036
160518,0.04535577
160519,0.5948947
160520,0.12178809
160521,0.020409755
160522,0.7115396
160523,0.66073686
160524,0.91133827
160525,0.5837278
160526,0.67577344
160527,0.8238004
160528,0.6468177
160529,0.6561837
160530,0.048380274
160531,0.6053816
160532,0.258627
160533,0.85145754
160534,0.5458582
160535,0.8694267
160536,0.7264586
160537,0.5873364
160538,0.82774895
160539,0.633559
160540,0.8253798
160541,0.49954873
160542,0.6311564
160543,0.031838175
160544,0.92580664
160545,0.009596368
160546,0.9040666
160547,0.16107608
160548,0.78023326
160549,0.1242093
160550,0.46809098
160551,0.96199304
160552,0.828737
160553,0.63946414
160554,0.5479264
160555,0.7283818
160556,0.67823625
160557,0.058319125
160558,0.64558685
160559,0.6497817
160560,0.12727506
160561,0.8032196
160562,0.71915287
160563,0.9075824
160564,0.87291825
160565,0.8782459
160566,0.53550625
160567,0.80413413
160568,0.95646214
160569,0.2113831
160570,0.94016933
160571,0.8705901
160572,0.36303252
160573,0.5263501
160574,0.90077204
160575,0.2236466
160576,0.64349043
160577,0.23493394
160578,0.93510205
160579,0.9318226
160580,0.42171705
160581,0.50806725
160582,0.6918733
160583,0.96127063
160584,0.16617173
160585,0.9561343
160586,0.84422576
160587,0.9416555
160588,0.11474095
160589,0.079527386
160590,0.45210814
160591,0.05391226
160592,0.26540044
160593,0.74814874
160594,0.9008315
160595,0.31742173
160596,0.2876387
160597,0.44366905
160598,0.27950034
160599,0.041999843
160600,0.6929234
160601,0.16939147
160602,0.8606051
160603,0.54177654
160604,0.024674175
160605,0.42927045
160606,0.1550505
160607,0.8319125
160608,0.79801357
160609,0.7894445
160610,0.13983548
160611,0.66681486
160612,0.83325577
160613,0.31724536
160614,0.8351018
160615,0.93994325
160616,0.05137995
160617,0.09065005
160618,0.6841063
160619,0.6259845
160620,0.94370586
160621,0.7829972
160622,0.15333153
160623,0.83462656
160624,0.64202493
160625,0.19061396
160626,0.83131784
160627,0.33366385
160628,0.9663586
160629,0.7415025
160630,0.08116337
160631,0.2634112
160632,0.9330668
160633,0.09775137
160634,0.43086195
160635,0.7110095
160636,0.74877906
160637,0.041851148
160638,0.7675098
160639,0.8616783
160640,0.89345175
160641,0.07222972
160642,0.9462966
160643,0.9004852
160644,0.021882107
160645,0.62174
160646,0.12313184
160647,0.76846915
160648,0.27587327
160649,0.028424954
160650,0.7271606
160651,0.89321196
160652,0.9355939
160653,0.018946692
160654,0.025495855
160655,0.87812704
160656,0.92839265
160657,0.033582687
160658,0.7178678
160659,0.056248873
160660,0.83054215
160661,0.57618886
160662,0.7965167
160663,0.7442208
160664,0.03690282
160665,0.88312703
160666,0.0355632
160667,0.19583367
160668,0.55030096
160669,0.44556502
160670,0.79034376
160671,0.74820244
160672,0.9621884
160673,0.45077756
160674,0.9518286
160675,0.5910809
160676,0.15495399
160677,0.13276911
160678,0.87906253
160679,0.65780497
160680,0.84017015
160681,0.05523843
160682,0.36053932
160683,0.88029975
160684,0.91001594
160685,0.0055206814
160686,0.6620615
160687,0.91899836
160688,0.28006113
160689,0.9058737
160690,0.8619358
160691,0.8491946
160692,0.062109217
160693,0.048451863
160694,0.69472665
160695,0.5313154
160696,0.73298633
160697,0.62792224
160698,0.85149354
160699,0.8842664
160700,0.8607629
160701,0.17504126
160702,0.13209136
160703,0.7336396
160704,0.6274407
160705,0.043099944
160706,0.5334857
160707,0.11832297
160708,0.15178782
160709,0.77975935
160710,0.83875245
160711,0.9442559
160712,0.7192415
160713,0.11829385
160714,0.33955872
160715,0.85959125
160716,0.12984855
160717,0.88992965
160718,0.78558266
160719,0.29973382
160720,0.9109501
160721,0.7621579
160722,0.84424865
160723,0.8416899
160724,0.5901288
160725,0.73529214
160726,0.9232949
160727,0.9584757
160728,0.36833933
160729,0.045016404
160730,0.949759
160731,0.8989041
160732,0.05788673
160733,0.14748715
160734,0.06388105
160735,0.84026086
160736,0.94325817
160737,0.55772847
160738,0.91842276
160739,0.04022687
160740,0.76657933
160741,0.944249
160742,0.78969264
160743,0.6170032
160744,0.69876
160745,0.0135401515
160746,0.19060174
160747,0.52431035
160748,0.81960815
160749,0.7527948
160750,0.62496287
160751,0.9539452
160752,0.16745766
160753,0.026379414
160754,0.071017936
160755,0.40630558
160756,0.13613926
160757,0.8918595
160758,0.056181494
160759,0.6008353
160760,0.00926945
160761,0.017865095
160762,0.8507149
160763,0.87323856
160764,0.023552105
160765,0.9541948
160766,0.77069193
160767,0.88579696
160768,0.92630124
160769,0.37743264
160770,0.90682656
160771,0.64100766
160772,0.79912364
160773,0.8622346
160774,0.96384877
160775,0.013131036
160776,0.73517597
160777,0.669927
160778,0.8919161
160779,0.72672135
160780,0.52228916
160781,0.86820084
160782,0.90522426
160783,0.030472644
160784,0.1508666
160785,0.023060925
160786,0.94915575
160787,0.81254226
160788,0.8109736
160789,0.9234046
160790,0.9035793
160791,0.036545493
160792,0.82268584
160793,0.46569714
160794,0.8423781
160795,0.6341676
160796,0.9130244
160797,0.1488807
160798,0.0795692
160799,0.38855383
160800,0.689116
160801,0.107956104
160802,0.3479101
160803,0.7806637
160804,0.811131
160805,0.8982853
160806,0.15507917
160807,0.9470035
160808,0.080596425
160809,0.9609077
160810,0.8627227
160811,0.08872685
160812,0.89254904
160813,0.9064891
160814,0.6261117
160815,0.8741845
